index,version,CompanyName,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,year,engine,engine_size,engine_type,current_mileage,hand,gearBox,color,original_onership,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,size,large,small,mini,medium,price
1470,סקודה סופרב AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1798 ליטר בנזין,1798,בנזין,90315,1,1,חום,השכרה,0,1,0,0,0,4,2019,486.1,large,1,0,0,0,111933
1774,פורד קוגה,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1498 ליטר בנזין,1498,בנזין,83681,1,1,שחור,ליסינג,0,0,1,0,0,11,2019,452.4,medium,0,0,0,1,119673
741,טויוטה קורולה SUN,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1598 ליטר בנזין,1598,בנזין,118496,2,1,שחור,פרטית,0,0,0,0,1,2,1424,462.0,medium,0,0,0,1,65900
1079,קיה ספורטז' PREMIUM,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1591 ליטר בנזין,1591,בנזין,82000,1,1,לבן,פרטית,0,0,0,0,1,5,2417,448.0,medium,0,0,0,1,432600
2003,טויוטה אוריס HYBRID TS,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1798 ליטר בנזין,1798,בנזין,194000,1,1,לבן,השכרה,0,1,0,0,0,7,1424,456.0,medium,0,0,0,1,48000
2146,אופל אסטרה ENJOY-ST,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1399 ליטר בנזין,1399,בנזין,134751,1,1,כחול,ליסינג,0,0,1,0,0,2,1604,470.2,large,1,0,0,0,68005
2844,פיג'ו 208 ACCESS,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1199 ליטר בנזין,1199,בנזין,115840,1,1,לבן,השכרה,0,1,0,0,0,11,1102,397.3,small,0,1,0,0,47510
1966,סיטרואן ברלינגו MAXI,סיטרואן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1560 ליטר דיזל,1560,דיזל,166846,1,2,לבן,ליסינג,0,0,1,0,0,8,1604,462.8,medium,0,0,0,1,82900
1770,קיה ספורטז' URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1999 ליטר בנזין,1999,בנזין,64180,2,1,לבן,פרטית,0,0,0,0,1,3,1835,448.0,medium,0,0,0,1,117900
1336,רנו קליאו EX PACK PLUS,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1197 ליטר בנזין,1197,בנזין,93000,3,1,אדום מטל,ליסינג,0,0,1,0,0,5,1205,406.3,small,0,1,0,0,38000
2620,ב.מ.וו X5 3.0D,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2993 ליטר דיזל,2993,דיזל,255000,5,1,שחור,פרטית,0,0,0,0,1,4,1726,485.7,large,1,0,0,0,95000
1846,קיה קרניבל EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,3342 ליטר בנזין,3342,בנזין,95000,2,1,לבן,פרטית,0,0,0,0,1,4,2563,511.5,large,1,0,0,0,135000
1153,מאזדה 2 DYNAMIC,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,1496 ליטר בנזין,1496,בנזין,73000,2,1,שחור מטלי,פרטית,0,0,0,0,1,1,1353,406.0,small,0,1,0,0,64900
798,מאזדה 3,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,1998 ליטר בנזין,1998,בנזין,20000,2,1,שחור,פרטית,0,0,0,0,1,11,2130,466.0,medium,0,0,0,1,139000
1172,רנו קליאו EXPRESSION,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1149 ליטר בנזין,1149,בנזין,145000,1,2,כסף מטלי,ליסינג,0,0,1,0,0,2,985,406.3,small,0,1,0,0,23900
1890,ב.מ.וו סדרה 8 M850I XDRIVE ELEGANT,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4395 ליטר בנזין,4395,בנזין,0,1,1,שחור,ליסינג,0,0,1,0,0,3,4731,508.2,large,1,0,0,0,1399000
1999,פולקסווגן ג'טה TRENDLINE,פולקסווגן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1197 ליטר בנזין,1197,בנזין,161000,4,1,שחור,השכרה,0,1,0,0,0,7,1424,464.4,medium,0,0,0,1,29000
2162,מאזדה 3 ACTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,1598 ליטר בנזין,1598,בנזין,233000,2,1,לבן,ליסינג,0,0,1,0,0,10,1262,458.0,medium,0,0,0,1,22000
2358,מרצדס A קלאס A45 AMG,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1991 ליטר בנזין,1991,בנזין,125000,4,1,לבן,פרטית,0,0,0,0,1,3,2397,429.2,medium,0,0,0,1,168000
1103,קיה סורנטו URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,2359 ליטר בנזין,2359,בנזין,135000,2,1,לבן,ליסינג,0,0,1,0,0,5,2019,478.0,large,1,0,0,0,134000
1414,MG ZS NET,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019,999 ליטר בנזין,999,בנזין,58737,1,1,אדום,השכרה,0,1,0,0,0,11,1102,406.3,small,0,1,0,0,85000
1269,שברולט אקוינוקס LT,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018,1490 ליטר בנזין,1490,בנזין,120000,1,1,לבן,פרטית,0,0,0,0,1,5,1835,465.2,medium,0,0,0,1,99000
2721,טויוטה וורסו GLI,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1798 ליטר בנזין,1798,בנזין,185000,1,1,אפור ברונזה,השכרה,0,1,0,0,0,1,1835,446.0,medium,0,0,0,1,77000
2816,קיה נירו PHEV LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1580 ליטר חשמל/בנזין,1580,חשמל/בנזין,2,1,1,טורקיז,ליסינג,0,0,1,0,0,11,2130,441.1,medium,0,0,0,1,152900
2850,סיאט איביזה FR,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,110728,1,1,שחור מטלי,פרטית,0,0,0,0,1,8,1353,405.9,small,0,1,0,0,91900
1292,ג'יפ גלדיאטור RUBICON,ג'יפ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3604 ליטר בנזין,3604,בנזין,5000,1,1,אפור פלדה,פרטית,0,0,0,0,1,5,4731,517.9,large,1,0,0,0,430000
1904,סקודה אוקטביה EXCLUSIVE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,1984 ליטר בנזין,1984,בנזין,115000,2,1,כסף מטלי,ליסינג,0,0,1,0,0,1,2130,467.0,medium,0,0,0,1,123000
2030,אופל זפירה ENJOY,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1364 ליטר בנזין,1364,בנזין,149000,1,1,לבן,ליסינג,0,0,1,0,0,8,2019,465.8,medium,0,0,0,1,57500
752,מאזדה 3 ACTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,1598 ליטר בנזין,1598,בנזין,138536,2,1,כסוף מטאלי,פרטית,0,0,0,0,1,3,1074,449.0,medium,0,0,0,1,28900
1990,ב.מ.וו סדרה 4 440I LUXURY,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2998 ליטר בנזין,2998,בנזין,28000,3,1,שחור,פרטית,0,0,0,0,1,6,3357,463.8,medium,0,0,0,1,345000
19,טויוטה קורולה SUN,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1798 ליטר בנזין,1798,בנזין,57000,1,1,כסף מטלי,ליסינג,0,0,1,0,0,5,1811,463.0,medium,0,0,0,1,113000
919,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1580 ליטר בנזין,1580,בנזין,74476,1,1,לבן,פרטית,0,0,0,0,1,10,1604,435.5,medium,0,0,0,1,103900
398,דאצ'יה סנדרו LAUREATE,דאצ'יה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,898 ליטר בנזין,898,בנזין,180000,1,2,כסף,פרטית,0,0,0,0,1,6,985,408.1,small,0,1,0,0,28999
325,סקודה קודיאק STYLE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,1984 ליטר בנזין,1984,בנזין,99100,1,1,אפור,פרטית,0,0,0,0,1,12,3366,469.0,medium,0,0,0,1,214900
1072,ניסאן מיקרה VISIA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,1198 ליטר בנזין,1198,בנזין,170000,2,1,אפור כהה,השכרה,0,1,0,0,0,1,985,382.5,small,0,1,0,0,29000
2553,יונדאי טוסון PRIME PLUS,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1999 ליטר בנזין,1999,בנזין,173000,1,1,לבן,ליסינג,0,0,1,0,0,10,1835,447.5,medium,0,0,0,1,95000
1701,מאזדה 3 ACTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,1496 ליטר בנזין,1496,בנזין,105000,1,1,אפור מטאלי,פרטית,0,0,0,0,1,3,1604,458.5,medium,0,0,0,1,69500
887,מיצובישי אקליפס קרוס,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1499 ליטר בנזין,1499,בנזין,55464,2,1,אפור,פרטית,0,0,0,0,1,1,2417,440.5,medium,0,0,0,1,130900
2017,קיה סורנטו URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,2359 ליטר בנזין,2359,בנזין,198000,1,1,לבן,ליסינג,0,0,1,0,0,11,2019,480.0,large,1,0,0,0,135000
571,יונדאי I10 PRIME,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1248 ליטר בנזין,1248,בנזין,32700,2,1,כחול מטאלי,פרטית,0,0,0,0,1,4,1235,366.5,mini,0,0,1,0,70900
557,אאודי A3 SHARP,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1395 ליטר בנזין,1395,בנזין,110000,3,1,לבן,פרטית,0,0,0,0,1,6,1693,431.0,medium,0,0,0,1,74900
1443,אופל אסטרה ברלינה ENJOY,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1362 ליטר בנזין,1362,בנזין,151000,2,1,לבן,השכרה,0,1,0,0,0,11,1424,465.8,medium,0,0,0,1,36999
771,אאודי A1 LIMITED,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,40000,2,1,לבן,פרטית,0,0,0,0,1,4,1835,435.1,medium,0,0,0,1,99000
383,יונדאי I10 OPEN SKY,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1248 ליטר בנזין,1248,בנזין,84000,1,1,כסוף בהיר,השכרה,0,1,0,0,0,7,1235,366.5,mini,0,0,1,0,64000
1070,סאנגיונג אקטיון XI,סאנגיונג,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2295 ליטר בנזין,2295,בנזין,200000,2,1,אפור,פרטית,0,0,0,0,1,2,1427,445.5,medium,0,0,0,1,24000
1728,רנו קליאו LIFE,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1197 ליטר בנזין,1197,בנזין,122848,1,1,לבן,ליסינג,0,0,1,0,0,7,1102,406.3,small,0,1,0,0,53358
1588,קיה פיקנטו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1248 ליטר בנזין,1248,בנזין,66000,2,1,זהב מטאלי,פרטית,0,0,0,0,1,5,1102,359.5,mini,0,0,1,0,65000
1730,שברולט ספארק PREMIER,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,1399 ליטר בנזין,1399,בנזין,30000,2,1,כסף,פרטית,0,0,0,0,1,4,1235,365.5,mini,0,0,1,0,63000
1556,סובארו XV CROSSTREK SE,סובארו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1995 ליטר בנזין,1995,בנזין,35000,1,1,אפור,פרטית,0,0,0,0,1,3,2130,446.5,medium,0,0,0,1,129900
1448,אופל אדם ROCKS,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1398 ליטר בנזין,1398,בנזין,87000,2,1,קרם,ליסינג,0,0,1,0,0,4,1205,374.7,small,0,1,0,0,49900
2901,אאודי Q8 LUXURY,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2967 ליטר דיזל,2967,דיזל,107000,1,1,אפור,פרטית,0,0,0,0,1,1,4731,498.6,large,1,0,0,0,500000
998,סקודה קאמיק AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,999 ליטר בנזין,999,בנזין,15000,1,1,שחור,פרטית,0,0,0,0,1,2,1811,424.1,medium,0,0,0,1,136000
2814,יונדאי I10 PRIME,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1248 ליטר בנזין,1248,בנזין,81779,1,1,שחור,השכרה,0,1,0,0,0,2,1235,366.5,mini,0,0,1,0,72040
2683,טויוטה קורולה SUN,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1798 ליטר בנזין,1798,בנזין,77705,1,1,כסף מטלי,ליסינג,0,0,1,0,0,1,1811,463.0,medium,0,0,0,1,108900
346,יונדאי סנטה פה LUXURY,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1998 ליטר בנזין,1998,בנזין,18222,1,1,כסוף מטאלי,פרטית,0,0,0,0,1,1,3366,464.0,medium,0,0,0,1,249900
2366,טויוטה C-HR HYBRID CLUB,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1798 ליטר בנזין,1798,בנזין,98000,1,1,לבן,ליסינג,0,0,1,0,0,6,1811,436.0,medium,0,0,0,1,122000
1794,פולקסווגן גולף COMFORTLINE,פולקסווגן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1395 ליטר בנזין,1395,בנזין,150000,1,1,שחור,ליסינג,0,0,1,0,0,11,1604,425.8,medium,0,0,0,1,99999
2207,טויוטה אוריס HYBRID SKY TSS,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1798 ליטר בנזין,1798,בנזין,84478,1,1,כחול מטאלי,פרטית,0,0,0,0,1,5,1604,412.2,small,0,1,0,0,89900
1279,סקודה ראפיד AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,115000,2,1,לבן,ליסינג,0,0,1,0,0,5,1353,448.3,medium,0,0,0,1,66900
1004,סקודה קודיאק AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,1498 ליטר בנזין,1498,בנזין,120000,1,1,בז,פרטית,0,0,0,0,1,1,2417,463.0,medium,0,0,0,1,144900
100,פורד אדג' SEL SEL PLUS,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3497 ליטר בנזין,3497,בנזין,113000,1,1,לבן,ליסינג,0,0,1,0,0,7,2563,479.0,large,1,0,0,0,136000
625,מאזדה CX-5 EXECUTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019,1998 ליטר בנזין,1998,בנזין,44500,2,1,לבן,פרטית,0,0,0,0,1,9,2417,455.0,medium,0,0,0,1,149900
1655,קיה ריו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,1399 ליטר בנזין,1399,בנזין,200000,2,1,לבן,ליסינג,0,0,1,0,0,10,1074,424.0,medium,0,0,0,1,18000
2678,סקודה אוקטביה AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,1498 ליטר בנזין,1498,בנזין,97466,1,1,אפור מטאלי,ליסינג,0,0,1,0,0,9,1604,467.0,medium,0,0,0,1,92900
618,לקסוס NX 300 PREMIUM MI,לקסוס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1998 ליטר בנזין,1998,בנזין,29000,1,1,שחור מטלי,פרטית,0,0,0,0,1,4,4731,464.0,medium,0,0,0,1,248000
1877,ג'יפ צ'ירוקי LONGITUDE,ג'יפ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2360 ליטר בנזין,2360,בנזין,67000,1,1,אדום כהה  יין,פרטית,0,0,0,0,1,3,2563,462.3,medium,0,0,0,1,130999
1731,סקודה סופרב AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1984 ליטר בנזין,1984,בנזין,12600,2,1,כסף מטלי,ליסינג,0,0,1,0,0,3,2417,486.9,large,1,0,0,0,180400
1982,פורד אקספלורר LIMITED,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3497 ליטר בנזין,3497,בנזין,132750,2,1,אפור,פרטית,0,0,0,0,1,4,2397,501.9,large,1,0,0,0,117500
259,טויוטה RAV4 GLI,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,1987 ליטר בנזין,1987,בנזין,85000,2,1,לבן,פרטית,0,0,0,0,1,3,2019,466.3,medium,0,0,0,1,119500
1405,רנו קליאו LIFE,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1197 ליטר בנזין,1197,בנזין,68086,1,1,בז,השכרה,0,1,0,0,0,6,1102,406.3,small,0,1,0,0,58000
1274,סקודה פאביה SPACE AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1197 ליטר בנזין,1197,בנזין,136447,1,1,כסוף,ליסינג,0,0,1,0,0,8,1353,425.7,medium,0,0,0,1,49945
881,ניסאן קשקאי ACENTA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,1598 ליטר דיזל,1598,דיזל,56377,1,1,אפור מטאלי,ליסינג,0,0,1,0,0,4,2130,439.4,medium,0,0,0,1,119900
